CODE;G_WOULD;G_WOULD_PASSIVE;G_WOULD_PROGRESSIVE;G_WOULD_PERFECT;G_WOULD_PERFECT_PASSIVE;G_SHOULD;G_SHOULD_PASSIVE;G_SHALL;G_SHALL_PASSIVE;G_SHOULD_PROGRESSIVE;G_SHOULD_PERFECT;G_SHOULD_PERFECT_PASSIVE;G_MUST;G_MUST_PASSIVE;G_MUST_PROGRESSIVE;G_MUST_PERFECT;G_MST_PERFECT_PASSIVE;G_CAN;G_CAN_PASSIVE;G_COULD;G_COULD_PASSIVE;G_CAN_PROGRESSIVE;G_COULD_PROGRESSIVE;G_COULD_PERFECT_PASSIVE;G_MAY;G_MAY_PASSIVE;G_MIGHT;G_MIGHT_PASSIVE;G_MAY_PROGRESSIVE;G_MIGTH_PERFECT;G_MIGHT_PERFECT_PASSIVE;G_MAY_PERFECT_PASSIVE;G_ADJ_POSITIVE;G_ADJ_COMPARATIVE;G_ADJ_SUPERLATIVE;G_ADV_POSITIVE;G_ADV_COMPARATIVE;G_ADV_SUPERLATIVE;SY_QUESTION;SY_SPECIAL_QUESTION;SY_TAG_QUESTION;SY_EXCLAMATION;SY_IMPERATIVE;SY_SUBORD_SENT;SY_SUBORD_SENT_PUNCT;SY_COORD_SENT;SY_COORD_SENT_PUNCT;SY_SIMPLE_SENT;SY_DIRECT_SPEECH;SY_INVERSE_PATTERNS;SY_INVALID_ARTICLES;SY_SENT_START_ADV;SY_SENT_START_ADJ;SY_FALSE_ROOT_TOKEN;SY_DT_N_AUX;SY_PRN_AUX_PRT;SY_PRN_VB_ADP;SY_VB_PART_VB;SY_SCNJ_PRN_AUX;SY_PRN_AUX_ADV;SY_ADP_PRN_N;SY_ADP_N_PUN;SY_PRN_N_PUN;SY_V_ADP_PRN;SY_ADP_DET_ADJ;SY_ADJ_ADJ_N;L_TYPE_TOKEN_RATIO_LEMMAS;L_PROPER_NAME;L_PERSONAL_NAME;L_PUNCT;L_PUNCT_COM;L_PUNCT_SEMC;L_PUNCT_COL;L_PUNCT_DASH;L_CONT_A;L_FUNC_A;L_CONT_T;L_FUNC_T;L_SYL_G2;L_I_PRON;L_HE_PRON;L_SHE_PRON;L_IT_PRON;L_YOU_PRON;L_WE_PRON;L_THEY_PRON;L_ME_PRON;L_YOU_OBJ_PRON;L_HIM_PRON;L_HER_OBJECT_PRON;L_IT_OBJECT_PRON;L_US_PRON;L_THEM_PRON;L_MY_PRON;L_YOUR_PRON;L_HIS_PRON;L_HER_PRON;L_ITS_PRON;L_OUR_PRON;L_THEIR_PRON;L_YOURS_PRON;L_THEIRS_PRON;L_HERS_PRON;L_OURS_PRON;L_MYSELF_PRON;L_YOURSELF_PRON;L_HIMSELF_PRON;L_HERSELF_PRON;L_ITSELF_PRON;L_OURSELVES_PRON;L_YOURSELVES_PRON;L_THEMSELVES_PRON;L_POSSESSIVES;L_PLURAL_NOUNS;L_SINGULAR_NOUNS;L_NOUN_PHRASES;POS_VERB;POS_NOUN;POS_ADJ;POS_ADV;POS_DET;POS_INTJ;POS_CONJ;POS_PART;POS_NUM;POS_PREP;VT_PRESENT_ACTIVE;VT_PRESENT_PASSIVE;VT_PAST_ACTIVE;VT_PAST_PASSIVE;VT_FUTURE_ACTIVE;VT_FUTURE_PASSIVE;VT_MODALS_ACTIVE;VT_MODALS_PASSIVE;VT_PRESENT_SIMPLE;VT_PRESENT_SIMPLE_3DPERSN;VT_PRESENT_PROGRESSIVE;VT_PRESENT_PERFECT;VT_PRESENT_PERFECT_PROGR;VT_PRESENT_SIMPLE_PASSIVE;VT_PRESENT_PROGR_PASSIVE;VT_PRESENT_PERFECT_PASSIVE;VT_PAST_SIMPLE;VT_PAST_SIMPLE_BE;VT_PAST_PROGR;VT_PAST_PERFECT;VT_PAST_PERFECT_PROGR;VT_PAST_SIMPLE_PASSIVE;VT_PAST_POGR_PASSIVE;VT_PAST_PERFECT_PASSIVE;VT_FUTURE_SIMPLE;VT_FUTURE_PROGRESSIVE;VT_FUTURE_PERFECT;VT_FUTURE_PERFECT_PROGR;VT_FUTURE_SIMPLE_PASSIVE;VT_FUTURE_PROGR_PASSIVE;VT_FUTURE_PERFECT_PASSIVE
333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,15384615384615385;0,0;0,0;0,15384615384615385;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,0;0,0;0,0;0,6153846153846154;0,3076923076923077;0,6153846153846154;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9230769230769231;0,07692307692307693;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,6153846153846154;0,3076923076923077;0,6153846153846154;0,3076923076923077;0,15384615384615385;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,15384615384615385;0,46153846153846156;0,07692307692307693;0,3076923076923077;0,15384615384615385;0,15384615384615385;0,07692307692307693;0,0;0,0;0,0;0,0;0,15384615384615385;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,07692307692307693;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
334;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,9166666666666666;0,9166666666666666;0,0;0,0;0,0;0,9166666666666666;0,08333333333333333;0,0;0,0;0,9166666666666666;0,0;0,0;0,0;0,9166666666666666;0,0;0,0;0,0;0,0;0,25;0,0;0,0;0,0;0,25;0,0;0,0;0,25;0,0;0,0;0,9166666666666666;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,4166666666666667;0,5;0,4166666666666667;0,5;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,16666666666666666;0,4166666666666667;0,16666666666666666;0,16666666666666666;0,0;0,16666666666666666;0,0;0,0;0,08333333333333333;0,08333333333333333;0,0;0,08333333333333333;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
335;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09090909090909091;0,0;0,0;0,18181818181818182;0,0;0,0;0,0;0,0;0,0;0,0;0,5454545454545454;0,0;0,0;0,0;0,0;0,8181818181818182;0,0;0,0;0,0;0,2727272727272727;0,0;0,2727272727272727;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2727272727272727;0,0;0,0;0,0;0,0;0,8181818181818182;0,0;0,0;0,18181818181818182;0,0;0,0;0,0;0,0;0,45454545454545453;0,36363636363636365;0,45454545454545453;0,36363636363636365;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,18181818181818182;0,0;0,2727272727272727;0,09090909090909091;0,18181818181818182;0,09090909090909091;0,18181818181818182;0,09090909090909091;0,0;0,0;0,09090909090909091;0,0;0,18181818181818182;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
336;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,11764705882352941;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8823529411764706;0,11764705882352941;0,8823529411764706;0,11764705882352941;0,8823529411764706;0,0;0,0;0,0;0,0;0,8823529411764706;0,8823529411764706;0,0;0,0;0,0;0,0;0,17647058823529413;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8235294117647058;0,0;0,0;0,11764705882352941;0,0;0,0;0,058823529411764705;0,0;0,4117647058823529;0,47058823529411764;0,4117647058823529;0,47058823529411764;0,11764705882352941;0,0;0,0;0,0;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,29411764705882354;0,6470588235294118;0,11764705882352941;0,29411764705882354;0,11764705882352941;0,0;0,11764705882352941;0,0;0,11764705882352941;0,0;0,0;0,0;0,11764705882352941;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,058823529411764705;0,058823529411764705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
337;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,031746031746031744;0,0;0,031746031746031744;0,09523809523809523;0,0;0,031746031746031744;0,0;0,0;0,0;0,4444444444444444;0,0;0,0;0,0;0,4603174603174603;0,07936507936507936;0,873015873015873;0,0;0,015873015873015872;0,09523809523809523;0,0;0,0;0,6507936507936508;0,0;0,0;0,0;0,0;0,0;0,09523809523809523;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,5714285714285714;0,0;0,0;0,12698412698412698;0,047619047619047616;0,0;0,0;0,0;0,36507936507936506;0,49206349206349204;0,3492063492063492;0,2698412698412698;0,1746031746031746;0,047619047619047616;0,0;0,06349206349206349;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,015873015873015872;0,0;0,0;0,0;0,0;0,0;0,0;0,015873015873015872;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,015873015873015872;0,12698412698412698;0,4603174603174603;0,14285714285714285;0,14285714285714285;0,047619047619047616;0,12698412698412698;0,09523809523809523;0,0;0,047619047619047616;0,0;0,015873015873015872;0,07936507936507936;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,031746031746031744;0,06349206349206349;0,0;0,015873015873015872;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
338;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,8;0,2;0,8;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,6;0,2;0,2;0,2;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
339;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,4;0,4;0,4;0,4;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,2;0,0;0,2;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9166666666666666;0,08333333333333333;0,9166666666666666;0,0;0,0;0,0;0,0;0,0;0,9166666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,9166666666666666;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,4166666666666667;0,5;0,4166666666666667;0,5;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,08333333333333333;0,4166666666666667;0,08333333333333333;0,3333333333333333;0,16666666666666666;0,0;0,16666666666666666;0,0;0,08333333333333333;0,0;0,0;0,08333333333333333;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08333333333333333;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
340;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05555555555555555;0,0;0,0;0,0;0,0;0,0;0,3333333333333333;0,0;0,0;0,0;0,0;0,0;0,8333333333333334;0,0;0,0;0,0;0,0;0,0;0,6666666666666666;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,7777777777777778;0,05555555555555555;0,0;0,16666666666666666;0,05555555555555555;0,0;0,0;0,0;0,3333333333333333;0,5;0,3333333333333333;0,5;0,05555555555555555;0,1111111111111111;0,0;0,0;0,0;0,05555555555555555;0,0;0,0;0,0;0,05555555555555555;0,0;0,0;0,0;0,0;0,0;0,05555555555555555;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,3888888888888889;0,1111111111111111;0,2222222222222222;0,05555555555555555;0,05555555555555555;0,05555555555555555;0,0;0,0;0,0;0,0;0,1111111111111111;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
341;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,8;0,2;0,8;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,4;0,3;0,1;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,2;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
342;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,09523809523809523;0,0;0,0;0,0;0,0;0,0;0,47619047619047616;0,2857142857142857;0,0;0,0;0,2857142857142857;0,09523809523809523;0,7619047619047619;0,0;0,0;0,0;0,19047619047619047;0,0;0,2857142857142857;0,0;0,0;0,0;0,0;0,0;0,14285714285714285;0,0;0,0;0,14285714285714285;0,0;0,0;0,0;0,7142857142857143;0,0;0,0;0,23809523809523808;0,0;0,0;0,0;0,0;0,42857142857142855;0,3333333333333333;0,38095238095238093;0,3333333333333333;0,14285714285714285;0,0;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,0;0,23809523809523808;0,19047619047619047;0,047619047619047616;0,047619047619047616;0,09523809523809523;0,0;0,14285714285714285;0,047619047619047616;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,047619047619047616;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
343;0,0;0,0;0,0;0,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,125;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,875;0,0;0,0;0,0;0,0;0,875;0,875;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,875;0,0;0,0;0,125;0,0;0,0;0,0;0,0;0,5;0,375;0,5;0,375;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,375;0,625;0,25;0,375;0,125;0,0;0,125;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
344;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,75;0,25;0,75;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,25;0,5;0,25;0,25;0,0;0,25;0,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
345;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,8888888888888888;0,0;0,0;0,0;0,0;0,0;0,8888888888888888;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8888888888888888;0,0;0,0;0,1111111111111111;0,0;0,0;0,0;0,0;0,4444444444444444;0,4444444444444444;0,4444444444444444;0,4444444444444444;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1111111111111111;0,2222222222222222;0,2222222222222222;0,1111111111111111;0,1111111111111111;0,1111111111111111;0,1111111111111111;0,0;0,0;0,0;0,1111111111111111;0,1111111111111111;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1111111111111111;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
346;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,5;0,5;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,6666666666666666;0,16666666666666666;0,3333333333333333;0,16666666666666666;0,16666666666666666;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16666666666666666;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
347;0,0;0,0;0,0;0,0;0,0;0,013071895424836602;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,08496732026143791;0,006535947712418301;0,0;0,0196078431372549;0,0;0,0;0,0915032679738562;0,0392156862745098;0,26143790849673204;0,032679738562091505;0,0;0,0;0,0;0,477124183006536;0,0718954248366013;0,7908496732026143;0,0;0,0196078431372549;0,0;0,0;0,0;0,1830065359477124;0,0;0,0;0,0;0,0;0,0;0,0196078431372549;0,0;0,058823529411764705;0,0;0,0;0,0;0,0;0,5098039215686274;0,013071895424836602;0,0;0,20915032679738563;0,0784313725490196;0,0;0,0;0,0;0,42483660130718953;0,35947712418300654;0,35294117647058826;0,1895424836601307;0,058823529411764705;0,0718954248366013;0,0;0,0;0,0;0,0;0,006535947712418301;0,0;0,0;0,006535947712418301;0,0;0,0;0,006535947712418301;0,0;0,006535947712418301;0,026143790849673203;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,032679738562091505;0,1568627450980392;0,45098039215686275;0,13071895424836602;0,20261437908496732;0,11764705882352941;0,026143790849673203;0,0457516339869281;0,006535947712418301;0,0392156862745098;0,013071895424836602;0,006535947712418301;0,06535947712418301;0,0718954248366013;0,0;0,0;0,0;0,0;0,0;0,013071895424836602;0,0;0,0392156862745098;0,032679738562091505;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
